Optimal Loss Cost ($\times 10^9$),LCOS,Scenario
0.145376154487354,15.44993802326433,CL60–15 TWh
0.8812618162298588,15.26716063543506,CL60–15 TWh
0.6979388485832521,15.54247511017395,CL60–15 TWh
0.03715977024103332,15.7173516599663,CL60–15 TWh
0.2907523089747079,15.17584917827223,CL60–15 TWh
0.2907523089747079,15.47876594077084,CL60–15 TWh
0.5815046179494159,15.47876594077084,CL60–15 TWh
0.145376154487354,15.49100462590427,CL60–15 TWh
1.163009235898832,15.47876594077085,CL60–15 TWh
0.0134796633247487,16.34114952981766,CL60–15 TWh
0.29266478250015504,15.53290164196175,CL60–15 TWh
0.03269843443606383,15.67650344171308,CL60–15 TWh
1.308385390386186,15.42214120089199,CL60–15 TWh
0.23758506871756319,15.23803207652891,CL60–15 TWh
1.321892724344789,15.41095966985586,CL60–15 TWh
0.734384846858216,14.92966461655878,CL60–15 TWh
0.72688077243677,14.9964038103597,CL60–15 TWh
0.1400800455263271,14.69014348254304,CL60–15 TWh
1.594574275481554,112.9096283521389,CL180–50 TWh
0.3211575282024555,116.5935814079177,CL180–50 TWh
0.1605787641012277,116.4220864963901,CL180–50 TWh
2.949962409640876,116.3695013086735,CL180–50 TWh
0.4817362923036833,115.2750988706316,CL180–50 TWh
0.1605787641012277,114.4225977514289,CL180–50 TWh
0.0791428192590745,116.8819689000836,CL180–50 TWh
3.029691123414953,113.9576689227925,CL180–50 TWh
0.7226044384555248,109.8542342384079,CL180–50 TWh
0.11979691683557181,116.4507983918284,CL180–50 TWh
0.254865908201172,116.8140753955802,CL180–50 TWh
0.4014469102530694,109.0492225652593,CL180–50 TWh
0.4014469102530694,113.3541838615289,CL180–50 TWh
2.125299519420397,32.97204369520481,CL180–50 TWh
3.931804110927734,33.75505146266499,CL180–50 TWh
0.6400171636972163,33.19955194154102,CL180–50 TWh
0.03344353812484453,35.18771964903134,CL180–50 TWh
0.2133390545657387,33.3992171994952,CL180–50 TWh
0.1066695272828694,33.74380853480334,CL180–50 TWh
4.038069086898754,33.28223442493481,CL180–50 TWh
0.9600257455458243,33.01245788999618,CL180–50 TWh
0.5333476364143469,33.42722938913001,CL180–50 TWh
0.5333476364143469,31.64132779992817,CL180–50 TWh
0.5333476364143469,33.14751927806918,CL180–50 TWh
2.615413533134245,23.57213502100627,CL180–50 TWh
4.838515036298353,24.16369739096071,CL180–50 TWh
0.7861863426815667,23.59385059430924,CL180–50 TWh
0.03510713032096375,24.54551194176291,CL180–50 TWh
0.2620621142271889,23.81017574247769,CL180–50 TWh
